# Coverage record of the local audit (C99-MINIX-PORT 14.1; summary in ADR-006 7).
# Columns: pattern<TAB>surface<TAB>disposition<TAB>reviewed git blob or -<TAB>scope or reason.
# REVIEWED and PARTIAL rows are exact paths with the git blob that was reviewed and take
# precedence; otherwise the first matching pattern wins (* also matches /). DATA needs a
# reviewed producer or consumer. Checked by tools/test_audit_coverage.sh, which fails when
# a file has no row, a rule is malformed or duplicated, a literal row names an untracked path, or a reviewed file changed.
include/determ/consensus/stake_quorum.h	c99-product	REVIEWED	f6f129197f3eab76b2cd07534a7fd2b0a244cb82	stake_quorum qualification with two independent reviewers, 2026-09-24 (C99-MINIX-PORT 13.1)
tests/test_stake_quorum.c	tests	REVIEWED	a38bfeebb25bb6030e14c04f39d2472d2af9a3d7	stake_quorum qualification with two independent reviewers, 2026-09-24 (C99-MINIX-PORT 13.1)
tools/check_no_undefined.cmake	tooling	REVIEWED	a4f0d84a5e5fed089d0bd64f911f0ead7f618ee2	stake_quorum qualification with two independent reviewers, 2026-09-24 (C99-MINIX-PORT 13.1)
tests/freestanding_audit_canary.c	tests	REVIEWED	fa5a29c3ad5bf43cc03ebb4cedeff786b63f9dcd	stake_quorum qualification with two independent reviewers, 2026-09-24 (C99-MINIX-PORT 13.1)
docs/examples/freestanding_core.c	c99-example	REVIEWED	b5913b5e48d0988ba08b03ceb5d61a045e4eedf7	freestanding foundation example review, 2026-09-24 (C99-MINIX-PORT 11)
docs/examples/freestanding_core.h	c99-example	REVIEWED	873963ca576699574e311acb52c0f2227b50c112	freestanding foundation example review, 2026-09-24 (C99-MINIX-PORT 11)
tests/test_freestanding_example.c	tests	REVIEWED	d41a1bc50376f3ffb20d2012a7ae56f452da6bec	freestanding foundation example review, 2026-09-24 (C99-MINIX-PORT 11)
tools/test_freestanding_examples.py	tests	REVIEWED	b14f1a0f6cf43526850f0a38fea0ed852cbe4ac6	freestanding foundation example review, 2026-09-24 (C99-MINIX-PORT 11)
src/storage/block_store.c	c99-product	REVIEWED	82e358083a379bf48bbc02ab52d38aa103b174b5	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work; R1-01/R1-02 fix reviewed 2026-09-25
include/determ/storage/block_store.h	c99-product	REVIEWED	9a1be3609a472e1124afb9fb7ba7b6cd655f3a34	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work; R1-01/R1-02 fix reviewed 2026-09-25
src/ledger/state.c	c99-product	REVIEWED	693bb6df2a8770880ba1f7a0646c080d0fb9fe6d	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/ledger/state.h	c99-product	REVIEWED	8de5525e4054fb14c461c0c9abbc6dda2ebe4de4	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/ledger/pending_transfer.c	c99-product	REVIEWED	f768b6d6cd772026d1249b463b91ff34cbcae8ab	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/ledger/pending_transfer.h	c99-product	REVIEWED	f06c205a2b6ec0817fc5447922dbd89db675bb48	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/ledger/shard_routing.c	c99-product	REVIEWED	e26b29e0d4e4c0ca5b6f7830de50ffac2fe255b0	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/ledger/shard_routing.h	c99-product	REVIEWED	ef079c35c9b8cb1296da74071782146585594b7f	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/consensus/duel_state.c	c99-product	REVIEWED	002f862ebd48f60099fc466f4a8f929f94e60108	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/consensus/duel_state.h	c99-product	REVIEWED	c4b4a4dd9e26c06e721c2f0666b146a7077ebcd3	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/consensus/dda.c	c99-product	REVIEWED	db38e68cd6c542f3aa127b501f27758a8d1a3171	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/consensus/dda.h	c99-product	REVIEWED	f4f5a0b07162a72609d1199edf4226413269c36f	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/time/clock.c	c99-product	REVIEWED	998776e361fee7cd77a31c600686cae7f8b9c9b4	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/time/clock.h	c99-product	REVIEWED	b8e5d8d2331e8e85e57924bb0a40e56ad46054da	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/net/event_loop.c	c99-product	REVIEWED	4f6ec4ef04cf9f3fc0410b13b028d5e091912f39	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/net/event_loop.h	c99-product	REVIEWED	31a5b91eab656c400112cf25e69fb3ad58fa450b	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/net/virtual_transport.c	c99-product	REVIEWED	2c271bc0325689e113a3e687082e02be9d7e5759	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/net/virtual_transport.h	c99-product	REVIEWED	d916be02527eb2799b081aafbeb39890afb3423f	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/wire/parser.c	c99-product	REVIEWED	98703597a58707908c1eff8b4cac29b09833e17b	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/wire/parser.h	c99-product	REVIEWED	b14227e7cc74aa0a80d87d05ed4e738653f1553d	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/dapp/d5draw.c	c99-product	REVIEWED	59f230567d6fce2909260a8f968270cdaa5ad487	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/dapp/d5draw.h	c99-product	REVIEWED	4994141479c560e059958825f2573cfa9dde5f59	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/dapp/d5codec.c	c99-product	REVIEWED	33ee9532ebbcfc3eb1260db47d92ec992206906a	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
include/determ/dapp/d5codec.h	c99-product	REVIEWED	b4006192818774b09a49972707ce8513d63f9b03	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
src/determ_node.c	c99-product	REVIEWED	0784bea1a09d5326b17cb7b07e0d61ceed941ab4	ADR-006 7 review R1, 2026-09-25: bounds, arithmetic, lifetime, failure and durability paths, time, work
dapps/dsso/assertion.c	dapps	REVIEWED	1f95ea7fb8c04dd4c3cb55755401d19bcc99e2be	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/assertion.h	dapps	REVIEWED	a68af8ae7e3b60eaf1c00b09c3b64b6cf2d48665	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/authn.c	dapps	REVIEWED	05c7f9a5e312a4027bc58ecf1ecd62debb2a88c2	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/authn.h	dapps	REVIEWED	0e9c6ac1dac113fe49a3ae0dc700b7d4527e1986	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso.c	dapps	REVIEWED	2a789b724ade2fcdaf35b7f566743f7c13588d3e	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso.h	dapps	REVIEWED	8b7318f44c82e9c53ff3fe715043c87ab97b5a8c	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso_bind.c	dapps	REVIEWED	b1c5f5e8704fbff92a6d50cbde0c1d374390955d	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso_bind.h	dapps	REVIEWED	0df187253e2c858b55fd280bb197bc72958038aa	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso_jose.c	dapps	REVIEWED	04a6d1394745e73bebeb09db69927546c6114d22	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso_jose.h	dapps	REVIEWED	edd00a749daf80d50051019bc427defcfc2d417c	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso_main.c	dapps	REVIEWED	8eadcbdfab1e29ecd52233d29e3c29bdaae48364	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso_pid.c	dapps	REVIEWED	d3592339bc38dd7445329cdfc2502fd6bc72f9eb	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso_pid.h	dapps	REVIEWED	d5a5231749393ad14df6fd03b29528c46df76966	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/dsso/dsso_selftest_pid.c	dapps	REVIEWED	3c6f0d2b31010f9ce8398b600101d8c742a3e6ea	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/d5-random-selection/d5rp.c	dapps	REVIEWED	b07af9e50584c61c2660be8f8733e0dac37d493b	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/d5-random-selection/d5rp.h	dapps	REVIEWED	6d699a9629aa79a402c5d6cbc831e7d49299e8e5	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
dapps/d5-random-selection/d5rp_main.c	dapps	REVIEWED	7207cae335fbef854408cad5c81dd821aba602ff	ADR-006 7 review R2, 2026-09-25: external-format parsing, arithmetic, allocation, failure paths
src/net/binary_codec.cpp	cpp-reference	REVIEWED	fc128247fcbe0a81c4ded3c9bb4e84c6e90a4806	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/messages.cpp	cpp-reference	REVIEWED	149b8c8afea6f88c80f1079f87f87e5e5dcd7fc0	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
include/determ/net/messages.hpp	cpp-reference	REVIEWED	7e354937d1306e90d5902777af8f76f8f6a6f6b8	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/gossip.cpp	cpp-reference	REVIEWED	61b3df50853c6a4b153e8ce6bd55bb1a93f0c9f3	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
include/determ/net/gossip.hpp	cpp-reference	REVIEWED	0b75d48e1633ae3ba226f2a5c69d2da4387ff228	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/peer.cpp	cpp-reference	REVIEWED	c766cdf77a29d5ff3890e366315bdf8466acf817	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
include/determ/net/peer.hpp	cpp-reference	REVIEWED	9ca1f7676bd80049b9089be5e27a5185a2c70727	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
include/determ/net/rate_limiter.hpp	cpp-reference	REVIEWED	8c73cf5981916e86dfa65616cf78a63950e0f2ac	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/reactor_transport.cpp	cpp-reference	REVIEWED	b9ce070d352eba9fe4fd4dca9f21622fb585dbf8	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
include/determ/net/reactor_transport.hpp	cpp-reference	REVIEWED	0402e75881478a3dfeef836e0860b70dd447197c	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/reactor_event_loop.cpp	cpp-reference	REVIEWED	3931d1100f76fc004076aac862e35cd7fbf9a84a	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
include/determ/net/reactor_event_loop.hpp	cpp-reference	REVIEWED	f821acbfc295e5e58908c27f1c928a9995fef3f4	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/sync_client.cpp	cpp-reference	REVIEWED	733bfec5f033107a499d82312286fda1d8d9ab4b	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
include/determ/net/sync_client.hpp	cpp-reference	REVIEWED	352fa5d62834d34b4a182875e748fcd97c8a4214	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/iocp_transport.cpp	cpp-reference	REVIEWED	e00d923529b3d9c070d075c68fc4108ef3f56df9	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/iocp_event_loop.cpp	cpp-reference	REVIEWED	b867dc1914a75377d5485251b5d6577eb9f047a4	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/iocp_detail.hpp	cpp-reference	REVIEWED	c6552b52613a7c598297c88584186b7c3c7a891b	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/net/virtual_transport.cpp	cpp-reference	REVIEWED	4ab6b35ced00d61b6f967f2654365573b86378ba	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
src/rpc/rpc.cpp	cpp-reference	REVIEWED	a15b8b395c50d874121b3a1dab3faf61d9743e83	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work; S-118 change reviewed 2026-09-25; S-122 change reviewed 2026-09-25; heap-free HMAC-SHA-256/HKDF/PBKDF2 change reviewed 2026-09-25
include/determ/net/transport.hpp	cpp-reference	REVIEWED	79eb6b6b393f19f668d706a06edb3d2b6db5aa09	ADR-006 7 review R3, 2026-09-25: wire/network ingress bounds, allocation from untrusted counts, lifetime, pre-admission work
include/determ/crypto.h	crypto	REVIEWED	64c485bfdd27fa683ff6c2b87e03dcfbedbc7060	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto.hpp	crypto	REVIEWED	ad74092b31a6d23459b3d121da575bdcfdec4f32	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof; heap-free HMAC-SHA-256/HKDF/PBKDF2 change reviewed 2026-09-25; streaming SHA-512 and heap-free HMAC-SHA-512 change reviewed 2026-09-25
include/determ/crypto/aes/aes.h	crypto	REVIEWED	80bcf37c32991622c65cb423a3c6d06cf7e86dab	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/argon2/argon2id.h	crypto	REVIEWED	c15c493d72bda36daadb7bb257333ef4d6ccc1e0	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/base64/base64.h	crypto	REVIEWED	7cf405f6dc34c17878e7ab6deb0a48b3507502c0	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/blake2/blake2b.h	crypto	REVIEWED	497ae3bceab4a4ac1c06e96533aea150aab37503	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/chacha20/chacha20.h	crypto	REVIEWED	fde3f2a510bc6482c4af7ea1b0a935960af931fa	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/chacha20/xchacha20_poly1305.h	crypto	REVIEWED	52fa86708f98611214b8aa08c4218f576e1bdb92	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/ct.h	crypto	REVIEWED	793546b118e83a20c8a22de4de94ee6f52354ef4	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/dsso/opaque3dh.h	crypto	REVIEWED	0c8503173f93880107f051685f4be21ccc974959	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/ed25519/ed25519.h	crypto	REVIEWED	3e9be6460200ef73d7038bc27a2c62a9ccc969cc	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/ed25519/ed25519_group.h	crypto	REVIEWED	7588e4ac53cbb13d10ccd2412e8c17d70fc2e63f	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/enote/enote.h	crypto	REVIEWED	35ab1e7fa3e33d00be32e29d4aaab55c05ee25c8	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/keys.hpp	crypto	REVIEWED	d5f7171442f62b4bbb5d2a05767d6dc56b21c80c	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/merkle.hpp	crypto	REVIEWED	cf237765c17dc2d6aa57620325ff27ea4fc4b026	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/keygen.h	crypto	REVIEWED	194ea0c34141e7902f592eb10122ea49a3d6956b	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/ntt.h	crypto	REVIEWED	c4ba3eade9fb357bc491ad9dd0fc8fad639be167	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/pack.h	crypto	REVIEWED	22322a077cb247f2bf509cc85b1e3e8bde53f711	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/params.h	crypto	REVIEWED	707eff5aabe35e305be8742f312186818ea55168	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/poly.h	crypto	REVIEWED	04ffc54010d9bb8ef0426b30fdd8639a8010a3e0	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/polyvec.h	crypto	REVIEWED	2f3fb681fa0e0b86a93d694377d05e102cd3152e	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/reduce.h	crypto	REVIEWED	7d1c41e3c1aa046084e10a1de2a0843c6cc4313f	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/rounding.h	crypto	REVIEWED	216269e67cdb0cdc2090064851572085fd2aa64a	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/sample.h	crypto	REVIEWED	92cf7c9a614726e0b883443b8ca84a1c3cfad939	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/mldsa/sign.h	crypto	REVIEWED	d01b47c6521c88f0031f123759995d501eafcfb4	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/notekey/fips/notekey_fips.h	crypto	REVIEWED	c52f176eb69db11218515942cb75fa543328e27f	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/notekey/modern/notekey_modern.h	crypto	REVIEWED	37fcaa008a5763cb3f480061983937bf7aa8a26f	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/notekey/notekey.h	crypto	REVIEWED	af7658bd9ac8b6dbc476b21e81a56117ae6f33b4	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/p256/p256.h	crypto	REVIEWED	a6ea20b727f767276c420f166b251543606d3449	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/pedersen/balance.h	crypto	REVIEWED	4d357b93fd32c3bb5a6b53a234a983e4a9e1b79d	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/pedersen/ctxbundle.h	crypto	REVIEWED	008a58358f413175a51d88b25662ea5a6436a62c	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
include/determ/crypto/pedersen/ipa.h	crypto	REVIEWED	8c2e606213c4661f4c3141e2442a079beffc2329	ADR-006 7 review R4, 2026-09-25: crypto inventory (callers, heap, libc, globals, stack, secret-dependent control and memory); not a correctness proof
